GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,BLOCKA,CONCITA,AIANHHA,AIANHHRA,AIANHHTA,AITSA,ANRCA,CSAA,NECTAA,NECTADIVA,CNECTAA,CDA,SLDUA,SLDLA,VTDA,SUBMCDA,SDELMA,SDSECA,SDUNIA,NAME,SABINSA,H7Q001,H7Q002,H7Q003,H7Q004,H7Q005,H7Q006,H7Q007,H7Q008,H7Q009,H7Q010,H7Q011,H7Q012,H7Q013,H7Q014,H7Q015,H7Q016,H7Q017,H7Q018,H7Q019,H7Q020,H7Q021,H7Q022,H7Q023,H7Q024,H7Q025,H7Q026,H7Q027,H7Q028,H7Q029,H7Q030,H7Q031,H7Q032,H7Q033,H7Q034,H7Q035,H7Q036,H7Q037,H7Q038,H7Q039,H7Q040,H7Q041,H7Q042,H7Q043,H7Q044,H7Q045,H7Q046,H7Q047,H7Q048,H7Q049,H7Q050,H7Q051,H7Q052,H7Q053,H7Q054,H7Q055,H7Q056,H7Q057,H7Q058,H7Q059,H7Q060,H7Q061,H7Q062,H7Q063,H7Q064,H7Q065,H7Q066,H7Q067,H7Q068,H7Q069,H7Q070,H7Q071,2010 Census Redistricting Data tabulation downloaded from nhgis.org on 20220530
G4802490,2010,3,7,Texas,48,Jim Wells County,249,,,,,,,,,,,,999,,,,,,,,,,,,Jim Wells County,,40838,40179,35620,237,270,151,9,3892,659,624,50,73,32,4,400,1,0,0,3,2,0,35,0,23,1,29,5,0,0,2,1,0,3,4,2,3,0,0,2,0,0,0,0,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,
G4802510,2010,3,7,Texas,48,Johnson County,251,,,,,,,,,,,,206,,,,,,,,,,,,Johnson County,,150934,147723,131622,3979,1078,982,493,9569,3211,3099,592,905,319,45,965,13,19,7,68,11,5,29,36,51,34,103,26,10,1,11,10,5,11,7,10,2,1,0,4,0,0,0,1,0,0,4,6,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,
G4802530,2010,3,7,Texas,48,Jones County,253,,,,,,,,,,,,999,,,,,,,,,,,,Jones County,,20202,19852,14375,2344,117,79,1,2936,350,340,80,67,17,10,138,0,0,0,15,0,0,5,0,8,0,10,6,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802550,2010,3,7,Texas,48,Karnes County,255,,,,,,,,,,,,999,,,,,,,,,,,,Karnes County,,14824,14624,10408,1377,71,32,2,2734,200,196,32,12,7,0,119,1,0,0,9,0,0,5,4,7,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802570,2010,3,7,Texas,48,Kaufman County,257,,,,,,,,,,,,206,,,,,,,,,,,,Kaufman County,,103350,100993,81776,10730,742,903,33,6809,2357,2266,578,559,179,31,677,53,13,5,66,2,0,36,18,43,6,83,37,8,0,8,6,2,7,8,3,1,0,0,1,1,0,0,0,0,1,0,5,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,
G4802590,2010,3,7,Texas,48,Kendall County,259,,,,,,,,,,,,999,,,,,,,,,,,,Kendall County,,33410,32766,30299,167,186,209,17,1888,644,613,54,196,107,5,215,4,1,0,7,2,0,12,2,4,4,24,7,0,0,0,8,0,1,4,2,0,0,0,0,0,0,0,1,1,0,0,5,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,
G4802610,2010,3,7,Texas,48,Kenedy County,261,,,,,,,,,,,,204,,,,,,,,,,,,Kenedy County,,416,404,364,5,6,1,0,28,12,12,1,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802630,2010,3,7,Texas,48,Kent County,263,,,,,,,,,,,,999,,,,,,,,,,,,Kent County,,808,797,753,8,7,0,0,29,11,8,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802650,2010,3,7,Texas,48,Kerr County,265,,,,,,,,,,,,999,,,,,,,,,,,,Kerr County,,49625,48566,43505,884,355,373,30,3419,1059,1009,138,382,100,15,283,10,5,0,13,0,0,34,6,22,1,47,25,2,0,3,4,0,1,5,6,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G4802670,2010,3,7,Texas,48,Kimble County,267,,,,,,,,,,,,999,,,,,,,,,,,,Kimble County,,4607,4568,4216,18,38,19,3,274,39,39,3,10,2,1,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802690,2010,3,7,Texas,48,King County,269,,,,,,,,,,,,999,,,,,,,,,,,,King County,,286,282,268,0,3,0,0,11,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802710,2010,3,7,Texas,48,Kinney County,271,,,,,,,,,,,,999,,,,,,,,,,,,Kinney County,,3598,3524,3187,53,26,10,0,248,74,73,12,21,1,0,31,0,0,0,4,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802730,2010,3,7,Texas,48,Kleberg County,273,,,,,,,,,,,,204,,,,,,,,,,,,Kleberg County,,32061,31297,25618,1201,196,751,37,3494,764,721,98,93,77,4,353,11,3,2,43,3,0,15,3,12,4,43,16,3,0,10,3,0,2,4,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802750,2010,3,7,Texas,48,Knox County,275,,,,,,,,,,,,999,,,,,,,,,,,,Knox County,,3719,3609,2842,214,21,7,1,524,110,103,24,13,3,1,56,0,0,0,3,0,0,1,0,0,2,7,3,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802770,2010,3,7,Texas,48,Lamar County,277,,,,,,,,,,,,999,,,,,,,,,,,,Lamar County,,49793,48455,39489,6703,700,311,10,1242,1338,1273,316,614,54,18,136,72,3,10,21,2,0,9,6,12,0,52,31,4,3,2,3,1,3,0,0,2,1,1,0,1,0,0,0,0,0,0,12,8,0,3,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,
G4802790,2010,3,7,Texas,48,Lamb County,279,,,,,,,,,,,,999,,,,,,,,,,,,Lamb County,,13977,13651,10403,598,129,20,4,2497,326,312,45,53,6,4,159,1,0,0,22,6,0,15,0,1,0,14,5,0,0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802810,2010,3,7,Texas,48,Lampasas County,281,,,,,,,,,,,,999,,,,,,,,,,,,Lampasas County,,19677,19057,16792,632,177,201,39,1216,620,580,97,192,116,8,117,9,9,0,13,2,0,0,11,5,1,37,8,11,0,3,1,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802830,2010,3,7,Texas,48,La Salle County,283,,,,,,,,,,,,999,,,,,,,,,,,,La Salle County,,6886,6806,6176,34,40,7,0,549,80,80,5,10,6,2,44,0,2,0,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802850,2010,3,7,Texas,48,Lavaca County,285,,,,,,,,,,,,999,,,,,,,,,,,,Lavaca County,,19263,18936,16563,1301,60,56,17,939,327,313,75,49,17,2,132,5,0,0,28,1,0,3,0,1,0,14,3,0,0,4,1,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802870,2010,3,7,Texas,48,Lee County,287,,,,,,,,,,,,999,,,,,,,,,,,,Lee County,,16612,16289,13101,1807,104,55,18,1204,323,306,95,62,17,1,74,12,2,4,12,1,0,19,0,3,4,17,14,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802890,2010,3,7,Texas,48,Leon County,289,,,,,,,,,,,,999,,,,,,,,,,,,Leon County,,16801,16560,14258,1202,71,81,2,946,241,236,46,73,21,2,69,10,1,0,6,0,0,2,0,5,1,5,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802910,2010,3,7,Texas,48,Liberty County,291,,,,,,,,,,,,288,,,,,,,,,,,,Liberty County,,75643,74158,58363,8202,430,348,26,6789,1485,1417,338,356,72,24,477,26,18,5,23,4,0,23,11,16,24,59,19,9,1,1,2,0,2,10,7,1,4,0,1,0,0,0,2,0,0,0,9,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802930,2010,3,7,Texas,48,Limestone County,293,,,,,,,,,,,,999,,,,,,,,,,,,Limestone County,,23384,22924,16139,4103,121,90,7,2464,460,438,149,98,15,3,120,10,2,1,22,0,0,8,0,9,1,20,13,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G4802950,2010,3,7,Texas,48,Lipscomb County,295,,,,,,,,,,,,999,,,,,,,,,,,,Lipscomb County,,3302,3228,2845,25,37,10,0,311,74,67,1,38,8,0,14,0,0,0,0,0,0,4,0,0,2,7,2,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802970,2010,3,7,Texas,48,Live Oak County,297,,,,,,,,,,,,999,,,,,,,,,,,,Live Oak County,,11531,11353,10107,502,92,57,3,592,178,176,17,35,5,10,86,3,5,0,6,1,0,5,0,2,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4802990,2010,3,7,Texas,48,Llano County,299,,,,,,,,,,,,999,,,,,,,,,,,,Llano County,,19301,19028,18319,112,118,77,5,397,273,265,38,117,32,4,60,0,0,0,6,2,0,3,0,2,1,7,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G4803010,2010,3,7,Texas,48,Loving County,301,,,,,,,,,,,,999,,,,,,,,,,,,Loving County,,82,76,65,0,4,0,0,7,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803030,2010,3,7,Texas,48,Lubbock County,303,,,,,,,,,,,,352,,,,,,,,,,,,Lubbock County,,278831,271964,215519,20952,2040,5753,188,27512,6867,6589,1213,1062,746,59,2490,95,78,7,335,27,6,157,129,137,48,251,48,26,3,37,9,1,46,14,35,7,2,0,5,4,6,1,0,5,1,1,21,4,0,11,0,0,0,0,5,0,0,1,0,0,0,0,6,2,3,0,1,0,0,0,0,
G4803050,2010,3,7,Texas,48,Lynn County,305,,,,,,,,,,,,999,,,,,,,,,,,,Lynn County,,5915,5777,4748,127,72,8,0,822,138,137,16,35,2,0,69,0,0,0,2,1,0,5,0,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803070,2010,3,7,Texas,48,McCulloch County,307,,,,,,,,,,,,999,,,,,,,,,,,,McCulloch County,,8283,8133,6947,160,55,29,1,941,150,148,18,29,5,0,84,0,3,0,6,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803090,2010,3,7,Texas,48,McLennan County,309,,,,,,,,,,,,999,,,,,,,,,,,,McLennan County,,234906,229101,164037,34767,1473,3220,107,25497,5805,5535,1373,812,655,63,1797,118,68,17,353,22,2,107,16,98,34,248,103,25,2,30,12,7,20,7,15,8,5,1,3,2,5,1,2,0,0,0,13,6,1,4,0,0,0,0,1,0,0,0,0,0,1,0,8,8,0,0,0,0,0,1,1,
G4803110,2010,3,7,Texas,48,McMullen County,311,,,,,,,,,,,,999,,,,,,,,,,,,McMullen County,,707,689,643,8,0,3,0,35,18,18,0,10,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803130,2010,3,7,Texas,48,Madison County,313,,,,,,,,,,,,999,,,,,,,,,,,,Madison County,,13664,13425,9149,2719,68,79,3,1407,239,236,70,58,18,3,63,5,0,0,17,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803150,2010,3,7,Texas,48,Marion County,315,,,,,,,,,,,,999,,,,,,,,,,,,Marion County,,10546,10320,7752,2325,85,50,3,105,226,213,53,97,8,2,21,10,10,2,6,1,2,1,0,0,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803170,2010,3,7,Texas,48,Martin County,317,,,,,,,,,,,,999,,,,,,,,,,,,Martin County,,4799,4714,4067,78,30,12,3,524,85,84,16,17,6,1,35,0,0,0,6,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803190,2010,3,7,Texas,48,Mason County,319,,,,,,,,,,,,999,,,,,,,,,,,,Mason County,,4012,3973,3731,18,18,7,0,199,39,35,6,13,1,0,11,0,0,0,0,0,0,1,1,0,2,4,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803210,2010,3,7,Texas,48,Matagorda County,321,,,,,,,,,,,,288,,,,,,,,,,,,Matagorda County,,36702,35852,26137,4200,258,719,8,4530,850,809,140,108,66,6,360,13,10,0,38,1,0,28,3,22,14,34,4,1,0,5,2,0,2,2,2,3,4,0,3,6,0,0,0,0,0,0,6,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,
G4803230,2010,3,7,Texas,48,Maverick County,323,,,,,,,,,,,,999,,,,,,,,,,,,Maverick County,,54258,53713,49617,135,642,177,4,3138,545,536,35,42,36,8,347,8,2,1,15,0,0,23,0,17,2,8,1,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803250,2010,3,7,Texas,48,Medina County,325,,,,,,,,,,,,999,,,,,,,,,,,,Medina County,,46006,44994,39369,1012,331,296,36,3950,1012,947,108,202,93,10,411,10,7,2,40,0,2,18,2,32,10,56,22,4,0,2,1,3,11,3,6,4,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,2,
G4803270,2010,3,7,Texas,48,Menard County,327,,,,,,,,,,,,999,,,,,,,,,,,,Menard County,,2242,2205,1847,13,18,3,0,324,37,36,1,4,1,0,29,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803290,2010,3,7,Texas,48,Midland County,329,,,,,,,,,,,,372,,,,,,,,,,,,Midland County,,136872,133602,105302,9087,1013,1715,54,16431,3270,3168,593,552,231,25,1360,33,25,4,181,7,3,68,12,59,15,95,34,4,0,15,3,2,11,7,6,0,3,0,1,1,3,0,0,5,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
G4803310,2010,3,7,Texas,48,Milam County,331,,,,,,,,,,,,999,,,,,,,,,,,,Milam County,,24757,24316,19347,2473,171,96,1,2228,441,436,102,101,15,2,167,8,0,2,22,0,0,9,3,4,1,5,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803330,2010,3,7,Texas,48,Mills County,333,,,,,,,,,,,,999,,,,,,,,,,,,Mills County,,4936,4861,4440,26,19,11,1,364,75,74,10,22,4,1,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803350,2010,3,7,Texas,48,Mitchell County,335,,,,,,,,,,,,999,,,,,,,,,,,,Mitchell County,,9403,9253,6433,1060,70,28,0,1662,150,144,16,34,3,1,76,2,0,0,5,0,0,6,0,0,1,6,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803370,2010,3,7,Texas,48,Montague County,337,,,,,,,,,,,,999,,,,,,,,,,,,Montague County,,19719,19395,18384,53,175,62,4,717,324,322,46,143,24,4,87,6,1,0,3,0,0,7,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803390,2010,3,7,Texas,48,Montgomery County,339,,,,,,,,,,,,288,,,,,,,,,,,,Montgomery County,,455746,445053,380593,19401,3348,9546,311,31854,10693,10145,1610,2122,1731,171,3396,95,99,19,212,46,14,221,91,251,67,494,142,54,5,32,49,4,47,63,39,17,8,1,6,3,4,2,0,3,12,3,40,12,1,10,6,0,1,8,1,0,1,0,0,0,0,0,14,8,0,0,0,6,0,0,0,
G4803410,2010,3,7,Texas,48,Moore County,341,,,,,,,,,,,,999,,,,,,,,,,,,Moore County,,21904,21440,15886,336,280,1337,18,3583,464,454,27,107,25,9,184,10,2,0,9,4,0,2,23,45,7,10,0,0,0,4,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803430,2010,3,7,Texas,48,Morris County,343,,,,,,,,,,,,999,,,,,,,,,,,,Morris County,,12934,12680,9014,2976,93,45,7,545,254,249,109,50,16,1,39,9,8,3,2,1,0,0,0,10,1,5,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803450,2010,3,7,Texas,48,Motley County,345,,,,,,,,,,,,999,,,,,,,,,,,,Motley County,,1210,1197,1115,24,10,0,0,48,13,13,0,2,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803470,2010,3,7,Texas,48,Nacogdoches County,347,,,,,,,,,,,,999,,,,,,,,,,,,Nacogdoches County,,64524,63234,44249,11731,365,797,25,6067,1290,1232,353,291,113,8,338,31,18,10,35,4,1,12,3,12,3,53,25,1,1,7,1,0,5,4,3,0,2,0,0,1,2,0,0,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,
G4803490,2010,3,7,Texas,48,Navarro County,349,,,,,,,,,,,,999,,,,,,,,,,,,Navarro County,,47735,46666,33142,6606,305,253,382,5978,1069,1028,220,160,56,18,393,26,11,3,73,6,7,28,5,16,6,34,9,0,0,4,0,1,9,2,5,2,1,0,0,1,0,0,0,0,0,0,7,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803510,2010,3,7,Texas,48,Newton County,351,,,,,,,,,,,,999,,,,,,,,,,,,Newton County,,14445,14235,11105,2901,80,62,1,86,210,199,73,80,12,5,22,3,0,0,2,1,1,0,0,0,0,8,2,1,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803530,2010,3,7,Texas,48,Nolan County,353,,,,,,,,,,,,999,,,,,,,,,,,,Nolan County,,15216,14872,12728,715,95,67,0,1267,344,335,88,65,8,2,123,2,2,0,25,0,0,9,0,8,3,8,2,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
G4803550,2010,3,7,Texas,48,Nueces County,355,,,,,,,,,,,,204,,,,,,,,,,,,Nueces County,,340223,331964,277402,13637,2128,5731,269,32797,8259,7842,1031,1147,1034,95,3462,96,96,23,362,26,4,177,48,196,45,377,100,30,6,37,31,3,49,38,44,9,2,0,2,1,8,3,0,7,4,3,22,6,1,4,0,0,1,2,1,5,2,0,0,0,0,0,18,17,0,0,0,0,1,0,0,
G4803570,2010,3,7,Texas,48,Ochiltree County,357,,,,,,,,,,,,999,,,,,,,,,,,,Ochiltree County,,10223,9983,8747,39,98,28,4,1067,240,237,21,53,8,1,140,0,0,0,6,1,0,5,0,2,0,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803590,2010,3,7,Texas,48,Oldham County,359,,,,,,,,,,,,999,,,,,,,,,,,,Oldham County,,2052,2022,1850,62,13,17,0,80,30,30,8,15,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803610,2010,3,7,Texas,48,Orange County,361,,,,,,,,,,,,999,,,,,,,,,,,,Orange County,,81837,80411,70478,6979,426,804,43,1681,1426,1383,265,494,175,14,352,12,3,4,6,2,1,6,10,30,9,40,19,2,0,4,0,4,4,1,5,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803630,2010,3,7,Texas,48,Palo Pinto County,363,,,,,,,,,,,,206,,,,,,,,,,,,Palo Pinto County,,28111,27605,24497,621,202,134,14,2137,506,485,100,133,34,5,172,6,0,0,7,7,0,10,0,9,2,21,5,1,0,6,3,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803650,2010,3,7,Texas,48,Panola County,365,,,,,,,,,,,,999,,,,,,,,,,,,Panola County,,23796,23379,18267,3867,105,73,3,1064,417,405,94,157,24,4,73,23,2,3,10,1,0,2,1,8,3,11,5,0,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803670,2010,3,7,Texas,48,Parker County,367,,,,,,,,,,,,206,,,,,,,,,,,,Parker County,,116927,114796,106862,1915,909,639,40,4431,2131,2042,339,856,252,31,459,20,7,3,17,3,0,24,8,20,3,81,39,1,0,4,12,0,9,11,3,1,0,0,0,1,0,0,0,0,0,0,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,
G4803690,2010,3,7,Texas,48,Parmer County,369,,,,,,,,,,,,999,,,,,,,,,,,,Parmer County,,10269,10049,7969,119,100,25,21,1815,220,209,15,22,1,5,144,1,0,0,5,0,3,2,0,7,4,11,6,0,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803710,2010,3,7,Texas,48,Pecos County,371,,,,,,,,,,,,999,,,,,,,,,,,,Pecos County,,15507,15180,12307,572,125,79,5,2092,327,324,26,36,13,5,189,6,1,1,17,5,0,6,1,16,2,3,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803730,2010,3,7,Texas,48,Polk County,373,,,,,,,,,,,,999,,,,,,,,,,,,Polk County,,45413,44652,35082,5211,881,188,10,3280,761,742,178,235,40,8,203,16,2,3,25,3,0,11,0,2,16,19,7,0,0,6,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
G4803750,2010,3,7,Texas,48,Potter County,375,,,,,,,,,,,,999,,,,,,,,,,,,Potter County,,121073,117388,84523,12365,1004,4822,63,14611,3685,3532,850,548,280,42,1251,78,28,14,230,29,2,77,15,77,11,143,50,10,0,30,8,2,10,7,11,1,3,0,0,2,1,1,1,2,0,4,5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,0,0,0,
G4803770,2010,3,7,Texas,48,Presidio County,377,,,,,,,,,,,,999,,,,,,,,,,,,Presidio County,,7818,7666,6715,47,57,76,0,771,152,146,16,17,3,0,101,2,1,0,1,0,0,4,0,1,0,5,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,
